qtd_ponto_url,qtd_hifen_url,qtd_underline_url,qtd_barra_url,qtd_interrogacao_url,qtd_igual_url,qtd_arroba_url,qtd_comercial_url,qtd_exclamacao_url,qtd_til_url,qtd_virgula_url,qtd_mais_url,qtd_asterisco_url,qtd_hashtag_url,qtd_cifrao_url,qtd_porcento_url,qtd_tld_url,comprimento_url,qtd_ponto_dominio,qtd_hifen_dominio,qtd_underline_dominio,qtd_arroba_dominio,qtd_vogais_dominio,comprimento_dominio,formato_ip_dominio,server_client_dominio,qtd_ponto_diretorio,qtd_hifen_diretorio,qtd_underline_diretorio,qtd_barra_diretorio,qtd_igual_diretorio,qtd_arroba_diretorio,qtd_comercial_diretorio,qtd_exclamacao_diretorio,qtd_til_diretorio,qtd_virgula_diretorio,qtd_mais_diretorio,qtd_asterisco_diretorio,qtd_cifrao_diretorio,qtd_porcento_diretorio,comprimento_diretorio,qtd_ponto_arquivo,qtd_hifen_arquivo,qtd_underline_arquivo,qtd_igual_arquivo,qtd_arroba_arquivo,qtd_comercial_arquivo,qtd_exclamacao_arquivo,qtd_til_arquivo,qtd_virgula_arquivo,qtd_mais_arquivo,qtd_asterisco_arquivo,qtd_hashtag_arquivo,qtd_cifrao_arquivo,qtd_porcento_arquivo,comprimento_arquivo,qtd_ponto_parametros,qtd_hifen_parametros,qtd_underline_parametros,qtd_barra_parametros,qtd_interrogacao_parametros,qtd_igual_parametros,qtd_arroba_parametros,qtd_comercial_parametros,qtd_exclamacao_parametros,qtd_til_parametros,qtd_virgula_parametros,qtd_mais_parametros,qtd_asterisco_parametros,qtd_hashtag_parametros,qtd_cifrao_parametros,qtd_porcento_parametros,comprimento_parametros,presenca_tld_argumentos,qtd_parametros,email_na_url,extensao_arquivo,dominio_presente_em_rbl,tempo_resposta,possui_spf,localizacao_geografica_ip,tempo_ativacao_dominio,tempo_expiracao_dominio,qtd_ip_resolvido,qtd_nameservers,qtd_servidores_mx,valor_ttl_associado,certificado_tls_ssl,qtd_redirecionamentos,url_indexada_no_google,dominio_indexado_no_google,phishing
1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1,0,0,0,4,9,False,False,0,2,0,5,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,15.251635,False,US,1906,214,1,2,5,0,False,0,False,True,True
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0,4,11,False,False,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,10.472173,True,US,3124,162,1,2,5,14327,False,0,False,False,True
4,1,7,7,0,10,0,0,0,0,0,0,0,0,0,0,1,267,2,0,0,0,5,13,False,False,2,1,0,7,1,0,0,0,0,0,0,0,0,0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,10.383684,False,US,3331.586752,460.306937,1,8,0,1793,True,0,False,False,False
4,1,3,1,0,2,0,1,0,0,0,0,0,0,0,0,1,243,3,0,0,0,6,23,False,False,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,3,0,0,2,0,1,0,0,0,0,0,0,0,0,204,False,2,False,php,False,87.296716,False,US,3122,164,1,2,0,57768,True,0,False,False,False
4,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,72,3,1,0,0,5,21,False,False,1,1,0,5,0,0,0,0,0,0,0,0,0,0,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,png,False,5.257875,False,BR,2089,101,2,4,0,14,False,0,False,False,False
3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,57,2,0,0,0,6,23,False,False,1,0,2,3,0,0,0,0,0,0,0,0,0,0,34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,8.012642,True,US,2457,99,1,2,1,14341,False,0,False,True,True
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,4,15,False,False,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,9.022403,False,US,94,270,1.55755,4,0,7156.150687,False,0.250995,False,False,True
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,55,2,0,0,0,10,32,False,False,1,0,0,3,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,5.233327,False,US,3331.586752,460.306937,1,1,0,28,True,0,False,False,True
1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,1,0,0,7,17,False,False,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,10.284597,False,CA,149,215,1,2,1,6509,True,0,False,False,True
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,45,1,0,0,0,7,18,False,False,0,0,0,2,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,9.022403,False,US,44,320,1.55755,2,0,7156.150687,False,0.250995,False,False,True
7,8,0,2,0,4,0,3,0,0,0,0,0,0,0,0,2,147,1,0,0,0,5,13,False,False,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,0,0,0,4,0,3,0,0,0,0,0,0,0,0,127,True,4,False,php,False,5.708944,False,US,2832,89,8,4,1,19,True,0,False,False,False
4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,13,True,False,1,0,1,1,0,0,0,0,0,0,0,0,0,0,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,9.022403,False,FR,837,460.306937,1,13,0,0,False,0.250995,False,False,True
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,36,3,0,0,0,6,19,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,5.210283,False,BR,8056,460.306937,1,6,4,52,False,0,False,False,False
4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,62,3,0,0,0,5,23,False,False,1,0,1,4,0,0,0,0,0,0,0,0,0,0,39,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,jpg,False,6.593153,False,CA,3194,92,1,2,1,14382,True,0,False,False,False
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,4,18,False,False,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,6.529926,False,NL,3331.586752,460.306937,1,4,0,192,False,0,False,False,True
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0,6,16,False,False,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,10.245252,False,US,125,239,1,13,0,0,False,0,False,False,True
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,3,0,0,0,4,16,False,False,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,0.007429,False,BR,7247,460.306937,1,3,2,2810,False,0,False,False,False
5,2,0,6,0,2,0,1,0,0,0,0,0,0,0,0,1,119,4,0,0,0,7,23,False,False,1,2,0,6,0,0,0,0,0,0,0,0,0,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,41,False,2,False,txt,False,0.070978,False,BR,8247,460.306937,1,2,5,309,False,0,False,False,False
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,51,2,0,0,0,8,30,False,False,1,0,0,2,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,10.344552,False,US,3331.586752,460.306937,1,1,0,32,True,0,False,False,True
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1,0,0,0,7,20,False,False,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,9.022403,False,US,151,213,1.55755,13,0,7156.150687,False,0.250995,False,False,True
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,55,2,0,0,0,7,19,False,False,0,0,0,5,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,9.022403,False,US,3331.586752,460.306937,1.55755,6,0,7156.150687,False,0.250995,False,False,True
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1,0,0,0,15,28,False,False,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,9.022403,False,US,122,242,1.55755,13,0,7156.150687,False,0.250995,False,False,True
2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,78,2,4,0,0,8,32,False,False,0,0,0,2,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,9.022403,False,US,3331.586752,460.306937,1.55755,7,0,7156.150687,False,0.250995,False,False,True
3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,67,2,0,0,0,6,20,False,False,1,1,0,5,0,0,0,0,0,0,0,0,0,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,html,False,15.240807,False,US,3331.586752,460.306937,1,3,0,14,True,0,False,False,False
3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,27,2,1,0,0,3,15,False,False,1,0,1,1,0,0,0,0,0,0,0,0,0,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,9.022403,False,US,153,211,1,4,0,222,False,0.250995,False,False,True
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,42,2,0,0,0,4,14,False,False,1,0,0,3,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,jpg,False,0.022362,False,BR,7246,460.306937,1,3,1,2413,False,0,False,True,False
5,2,0,1,0,13,0,12,0,0,0,0,0,0,0,11,1,276,3,0,0,0,5,22,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,13,0,12,0,0,0,0,0,0,0,11,252,False,13,False,php,False,15.458206,False,US,2308,2440,3,4,0,11,True,0,False,False,False
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,102,2,0,0,0,12,26,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,0.455465,True,US,745,350,1,2,1,14218,False,2,False,False,True
4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,43,3,0,0,0,6,23,False,False,1,0,0,2,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,png,False,0.479849,False,US,3123,163,1,2,0,20792,True,0,False,False,False
4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,43,3,0,0,0,6,23,False,False,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,False,1,False,aspx,False,5.376271,False,US,3123,163,1,2,0,49097,True,0,False,False,False
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,4,18,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,9.022403,False,US,125,239,1.55755,2,0,7156.150687,False,0.250995,False,False,True
11,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,81,3,0,0,0,2,17,False,False,8,1,0,5,0,0,0,0,0,0,0,0,0,0,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,0.112493,False,BR,5053,1521,1,2,1,3511,False,0,False,False,True
3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,65,2,1,0,0,7,26,False,False,1,0,0,4,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,1.853464,False,US,3331.586752,460.306937,1,2,1,14276,True,1,False,True,True
6,1,0,2,0,8,0,7,0,0,0,0,0,0,0,0,1,180,2,0,0,0,5,19,False,False,1,0,0,2,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,1,0,0,0,8,0,7,0,0,0,0,0,0,0,0,137,False,8,False,php,False,15.398534,False,IE,3331.586752,460.306937,8,2,0,39,True,0,False,False,False
6,0,0,5,0,1,0,0,0,0,11,1,0,0,0,0,1,142,2,0,0,0,4,15,False,False,3,0,0,5,0,0,0,0,0,0,0,0,0,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,0,0,11,1,0,0,0,0,52,False,1,False,php,False,5.953887,True,BR,6062,146,1,3,1,241,False,0,False,True,True
3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,63,2,0,0,0,3,14,False,False,1,3,0,4,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,10.368265,False,US,2983,303,1,2,2,14350,False,0,False,False,True
3,7,7,4,0,2,0,1,0,0,0,0,0,0,0,23,1,269,2,0,0,0,5,15,False,False,0,2,0,4,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,7,0,0,2,0,1,0,0,0,0,0,0,0,23,227,False,2,False,php,False,5.201337,False,US,3331.586752,460.306937,4,8,2,13,True,0,False,False,False
4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,0,13,True,False,1,1,0,2,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,0.261198,False,US,3331.586752,460.306937,1,13,0,0,False,0,False,False,True
2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,0,0,0,6,22,False,False,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,5.327042,False,US,3331.586752,460.306937,2,4,5,224,True,0,False,False,False
1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1,0,0,0,7,18,False,False,0,3,0,3,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,9.022403,False,US,115,249,1.55755,13,0,7156.150687,False,0.250995,False,False,True
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,0,0,0,5,14,False,False,1,0,0,2,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,9.022403,False,PE,3331.586752,460.306937,1,2,7,7010,False,0.250995,False,False,True
3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,60,2,0,0,0,3,12,False,False,1,0,3,5,0,0,0,0,0,0,0,0,0,0,48,1,0,2,0,0,0,0,0,0,0,0,0,0,0,18,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,jpg,False,0.223519,False,BR,3331.586752,460.306937,2,4,5,14,False,0,False,False,False
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,45,1,1,0,0,7,22,False,False,1,0,0,3,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,6.091459,False,PL,5746,460.306937,1,3,1,3541,False,0,False,False,True
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,0,0,0,5,13,False,False,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,9.022403,False,US,3331.586752,460.306937,1.55755,4,0,7156.150687,False,0.250995,False,False,True
7,4,0,6,0,9,0,8,0,0,0,0,0,0,0,13,2,266,2,0,0,0,2,12,False,False,2,2,0,6,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,2,0,0,0,9,0,8,0,0,0,0,0,0,0,13,204,True,9,False,php,False,5.376199,False,US,3331.586752,460.306937,1,5,2,30,False,0,False,False,False
4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,74,3,0,0,0,8,27,False,False,1,0,0,8,0,0,0,0,0,0,0,0,0,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,jpg,False,0.077614,False,BR,7743,291,1,4,3,26,False,0,False,False,False
3,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,47,3,0,0,0,0,14,True,False,0,0,0,4,0,0,0,0,1,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,0.179962,False,US,3331.586752,460.306937,1,13,0,0,False,1,False,False,True
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,36,2,0,0,0,9,25,False,True,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,9.022403,False,US,3331.586752,460.306937,1.55755,6,0,7156.150687,False,0.250995,False,False,True
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,0,9,26,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,15.295772,False,US,92,272,1,13,0,0,False,0,False,False,True
1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,1,0,0,7,16,False,False,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,10.285501,False,CA,93,271,1,2,1,14343,True,0,False,False,True
2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,37,2,0,0,0,4,13,False,False,0,0,1,3,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,10.779718,False,RU,3331.586752,460.306937,1,2,2,541,False,0.250995,False,False,True
6,1,0,1,0,11,0,10,0,0,0,0,0,0,0,14,1,276,3,0,0,0,5,22,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,11,0,10,0,0,0,0,0,0,0,14,252,False,11,False,php,False,5.444471,False,US,2308,2440,3,4,0,36,True,0,False,False,False
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,0,9,26,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,10.388533,False,CH,3331.586752,460.306937,1,2,0,184,False,0,False,False,True
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,55,2,0,0,0,6,20,False,False,0,0,0,5,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,php,False,9.022403,False,US,3331.586752,460.306937,1.55755,2,0,7156.150687,False,0.250995,False,False,True
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1,0,0,0,8,21,False,False,1,0,0,2,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.957672,1.052249,0.912698,0.168651,0.017196,3.42328,0.01918,2.51455,0.027116,0.001984,0.24537,0.15873,0.021825,0,0.005952,1.718254,95.214947,False,3.289021,False,html,False,0.414542,False,US,54,310,1,2,0,482,False,3,False,False,True
